0 0	2 126	1 0 -1 -1 -1 -1 -1 -1 
1 0	4 125	2 0 -1 -1 -1 -1 -1 -1 
2 0	1 124	3 0 -1 -1 -1 -1 -1 -1 
3 0	2 125	4 0 -1 -1 -1 -1 -1 -1 
4 0	1 124	5 0 -1 -1 -1 -1 -1 -1 
5 0	2 125	6 0 -1 -1 -1 -1 -1 -1 
6 0	1 124	7 0 -1 -1 -1 -1 -1 -1 
7 0	2 125	8 0 -1 -1 -1 -1 -1 -1 
8 0	1 124	8 1 9 0 -1 -1 -1 -1 
9 0	2 125	9 1 8 0 -1 -1 -1 -1 
0 1	1 125	0 0 -1 -1 -1 -1 -1 -1 
1 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 1	2 125	4 0 -1 -1 -1 -1 -1 -1 
5 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 1	2 125	9 1 8 2 8 0 -1 -1 
9 1	1 124	8 1 9 2 9 0 -1 -1 
0 2	2 126	0 1 -1 -1 -1 -1 -1 -1 
1 2	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 2	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 2	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 2	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 2	1 1	6 2 -1 -1 -1 -1 -1 -1 
6 2	1 0	-1 -1 -1 -1 -1 -1 -1 -1 
7 2	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 2	1 124	9 2 8 1 8 3 -1 -1 
9 2	2 125	8 2 9 1 9 3 -1 -1 
0 3	1 125	0 2 -1 -1 -1 -1 -1 -1 
1 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 3	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 3	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 3	1 1	6 2 -1 -1 -1 -1 -1 -1 
7 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 3	2 125	8 4 8 2 9 3 -1 -1 
9 3	1 124	9 4 9 2 8 3 -1 -1 
0 4	2 126	0 3 -1 -1 -1 -1 -1 -1 
1 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 4	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 4	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 4	1 2	6 3 -1 -1 -1 -1 -1 -1 
7 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 4	1 124	8 5 9 4 8 3 -1 -1 
9 4	2 125	9 5 8 4 9 3 -1 -1 
0 5	1 125	0 4 -1 -1 -1 -1 -1 -1 
1 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 5	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 5	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 5	1 3	6 4 -1 -1 -1 -1 -1 -1 
7 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 5	2 125	9 5 8 4 8 6 -1 -1 
9 5	1 124	8 5 9 4 9 6 -1 -1 
0 6	2 126	0 5 -1 -1 -1 -1 -1 -1 
1 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 6	1 4	6 5 -1 -1 -1 -1 -1 -1 
7 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 6	1 124	8 5 8 7 9 6 -1 -1 
9 6	2 125	9 5 9 7 8 6 -1 -1 
0 7	1 125	0 6 -1 -1 -1 -1 -1 -1 
1 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 7	1 6	6 7 -1 -1 -1 -1 -1 -1 
6 7	1 5	6 6 -1 -1 -1 -1 -1 -1 
7 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 7	2 125	8 8 9 7 8 6 -1 -1 
9 7	1 124	9 8 8 7 9 6 -1 -1 
0 8	2 126	0 7 -1 -1 -1 -1 -1 -1 
1 8	2 125	0 8 -1 -1 -1 -1 -1 -1 
2 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 8	1 124	4 9 -1 -1 -1 -1 -1 -1 
5 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 8	2 125	7 9 8 8 -1 -1 -1 -1 
8 8	1 124	9 8 8 7 8 9 7 8 
9 8	2 125	8 8 9 7 9 9 -1 -1 
0 9	1 125	0 8 -1 -1 -1 -1 -1 -1 
1 9	1 124	1 8 2 9 -1 -1 -1 -1 
2 9	2 125	3 9 1 9 -1 -1 -1 -1 
3 9	1 124	2 9 4 9 -1 -1 -1 -1 
4 9	2 125	3 9 5 9 -1 -1 -1 -1 
5 9	1 124	6 9 4 9 -1 -1 -1 -1 
6 9	2 125	7 9 5 9 -1 -1 -1 -1 
7 9	1 124	6 9 7 8 -1 -1 -1 -1 
8 9	2 125	7 9 8 8 -1 -1 -1 -1 
9 9	1 124	9 8 8 9 -1 -1 -1 -1 
