0 0	1 104	1 0 -1 -1 -1 -1 -1 -1 
1 0	2 105	2 0 -1 -1 -1 -1 -1 -1 
2 0	1 104	3 0 -1 -1 -1 -1 -1 -1 
3 0	2 105	4 0 -1 -1 -1 -1 -1 -1 
4 0	4 104	5 0 -1 -1 -1 -1 -1 -1 
5 0	1 103	6 0 -1 -1 -1 -1 -1 -1 
6 0	2 104	7 0 -1 -1 -1 -1 -1 -1 
7 0	1 103	8 0 -1 -1 -1 -1 -1 -1 
8 0	2 104	8 1 -1 -1 -1 -1 -1 -1 
9 0	1 103	8 0 -1 -1 -1 -1 -1 -1 
0 1	2 105	0 0 -1 -1 -1 -1 -1 -1 
1 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 1	2 105	4 0 -1 -1 -1 -1 -1 -1 
5 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 1	1 103	8 2 -1 -1 -1 -1 -1 -1 
9 1	2 104	8 1 9 2 9 0 -1 -1 
0 2	1 104	0 1 -1 -1 -1 -1 -1 -1 
1 2	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 2	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 2	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 2	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 2	1 1	6 2 -1 -1 -1 -1 -1 -1 
6 2	1 0	-1 -1 -1 -1 -1 -1 -1 -1 
7 2	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 2	2 104	9 2 -1 -1 -1 -1 -1 -1 
9 2	1 103	9 3 -1 -1 -1 -1 -1 -1 
0 3	2 105	0 2 -1 -1 -1 -1 -1 -1 
1 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 3	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 3	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 3	1 1	6 2 -1 -1 -1 -1 -1 -1 
7 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 3	1 103	8 2 -1 -1 -1 -1 -1 -1 
9 3	2 104	8 3 -1 -1 -1 -1 -1 -1 
0 4	1 104	0 3 -1 -1 -1 -1 -1 -1 
1 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 4	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 4	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 4	1 2	6 3 -1 -1 -1 -1 -1 -1 
7 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 4	2 104	8 5 8 3 -1 -1 -1 -1 
9 4	1 103	8 4 -1 -1 -1 -1 -1 -1 
0 5	2 105	0 4 -1 -1 -1 -1 -1 -1 
1 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 5	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 5	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 5	1 3	6 4 -1 -1 -1 -1 -1 -1 
7 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 5	1 103	8 6 -1 -1 -1 -1 -1 -1 
9 5	2 104	8 5 -1 -1 -1 -1 -1 -1 
0 6	1 104	0 5 -1 -1 -1 -1 -1 -1 
1 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 6	1 4	6 5 -1 -1 -1 -1 -1 -1 
7 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 6	2 104	8 7 9 6 -1 -1 -1 -1 
9 6	1 103	9 7 -1 -1 -1 -1 -1 -1 
0 7	2 105	0 6 -1 -1 -1 -1 -1 -1 
1 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 7	1 6	6 7 -1 -1 -1 -1 -1 -1 
6 7	1 5	6 6 -1 -1 -1 -1 -1 -1 
7 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 7	1 103	9 7 -1 -1 -1 -1 -1 -1 
9 7	2 104	9 8 -1 -1 -1 -1 -1 -1 
0 8	1 104	0 7 -1 -1 -1 -1 -1 -1 
1 8	2 105	0 8 -1 -1 -1 -1 -1 -1 
2 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 8	2 104	4 9 -1 -1 -1 -1 -1 -1 
5 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 8	1 103	7 9 -1 -1 -1 -1 -1 -1 
8 8	2 104	9 8 8 7 7 8 -1 -1 
9 8	1 103	9 9 -1 -1 -1 -1 -1 -1 
0 9	2 105	0 8 -1 -1 -1 -1 -1 -1 
1 9	1 104	2 9 -1 -1 -1 -1 -1 -1 
2 9	2 105	3 9 -1 -1 -1 -1 -1 -1 
3 9	1 104	4 9 -1 -1 -1 -1 -1 -1 
4 9	1 103	5 9 -1 -1 -1 -1 -1 -1 
5 9	2 104	6 9 -1 -1 -1 -1 -1 -1 
6 9	1 103	7 9 -1 -1 -1 -1 -1 -1 
7 9	2 104	-1 -1 -1 -1 -1 -1 -1 -1 
8 9	1 103	8 8 -1 -1 -1 -1 -1 -1 
9 9	2 104	8 9 -1 -1 -1 -1 -1 -1 
