0 0	1 22	-1 -1 -1 -1 -1 -1 -1 -1 
1 0	1 23	-1 -1 -1 -1 -1 -1 -1 -1 
2 0	1 24	-1 -1 -1 -1 -1 -1 -1 -1 
3 0	1 25	-1 -1 -1 -1 -1 -1 -1 -1 
4 0	1 26	5 0 -1 -1 -1 -1 -1 -1 
5 0	1 25	6 0 -1 -1 -1 -1 -1 -1 
6 0	1 24	7 0 -1 -1 -1 -1 -1 -1 
7 0	1 23	8 0 -1 -1 -1 -1 -1 -1 
8 0	1 22	-1 -1 -1 -1 -1 -1 -1 -1 
9 0	1 23	8 0 -1 -1 -1 -1 -1 -1 
0 1	1 21	-1 -1 -1 -1 -1 -1 -1 -1 
1 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 1	1 27	4 0 -1 -1 -1 -1 -1 -1 
5 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 1	1 21	-1 -1 -1 -1 -1 -1 -1 -1 
9 1	1 22	9 2 -1 -1 -1 -1 -1 -1 
0 2	2 22	0 1 -1 -1 -1 -1 -1 -1 
1 2	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 2	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 2	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 2	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 2	1 1	6 2 -1 -1 -1 -1 -1 -1 
6 2	1 0	-1 -1 -1 -1 -1 -1 -1 -1 
7 2	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 2	1 20	-1 -1 -1 -1 -1 -1 -1 -1 
9 2	1 21	8 2 9 3 -1 -1 -1 -1 
0 3	2 23	0 2 -1 -1 -1 -1 -1 -1 
1 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 3	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 3	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 3	1 1	6 2 -1 -1 -1 -1 -1 -1 
7 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 3	1 19	-1 -1 -1 -1 -1 -1 -1 -1 
9 3	1 20	8 3 -1 -1 -1 -1 -1 -1 
0 4	2 24	0 3 -1 -1 -1 -1 -1 -1 
1 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 4	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 4	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 4	1 2	6 3 -1 -1 -1 -1 -1 -1 
7 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 4	1 18	-1 -1 -1 -1 -1 -1 -1 -1 
9 4	1 19	-1 -1 -1 -1 -1 -1 -1 -1 
0 5	2 25	0 4 -1 -1 -1 -1 -1 -1 
1 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 5	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 5	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 5	1 3	6 4 -1 -1 -1 -1 -1 -1 
7 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 5	1 17	-1 -1 -1 -1 -1 -1 -1 -1 
9 5	1 18	8 5 -1 -1 -1 -1 -1 -1 
0 6	2 26	0 5 -1 -1 -1 -1 -1 -1 
1 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 6	1 4	6 5 -1 -1 -1 -1 -1 -1 
7 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 6	1 16	8 7 -1 -1 -1 -1 -1 -1 
9 6	1 17	9 7 8 6 -1 -1 -1 -1 
0 7	2 27	0 6 -1 -1 -1 -1 -1 -1 
1 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 7	1 6	6 7 -1 -1 -1 -1 -1 -1 
6 7	1 5	6 6 -1 -1 -1 -1 -1 -1 
7 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 7	2 17	8 8 9 7 -1 -1 -1 -1 
9 7	1 16	9 8 -1 -1 -1 -1 -1 -1 
0 8	2 28	0 7 -1 -1 -1 -1 -1 -1 
1 8	2 29	0 8 -1 -1 -1 -1 -1 -1 
2 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 8	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 8	4 17	7 9 -1 -1 -1 -1 -1 -1 
8 8	1 16	9 8 -1 -1 -1 -1 -1 -1 
9 8	2 17	9 9 -1 -1 -1 -1 -1 -1 
0 9	2 29	0 8 -1 -1 -1 -1 -1 -1 
1 9	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 9	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 9	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 9	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 9	2 18	6 9 -1 -1 -1 -1 -1 -1 
6 9	1 17	7 9 -1 -1 -1 -1 -1 -1 
7 9	2 18	8 9 -1 -1 -1 -1 -1 -1 
8 9	2 17	8 8 -1 -1 -1 -1 -1 -1 
9 9	1 16	8 9 -1 -1 -1 -1 -1 -1 
