0 0	1 44	1 0 -1 -1 -1 -1 -1 -1 
1 0	1 43	2 0 -1 -1 -1 -1 -1 -1 
2 0	2 44	3 0 -1 -1 -1 -1 -1 -1 
3 0	1 43	4 0 -1 -1 -1 -1 -1 -1 
4 0	2 44	5 0 -1 -1 -1 -1 -1 -1 
5 0	1 43	6 0 -1 -1 -1 -1 -1 -1 
6 0	2 44	7 0 -1 -1 -1 -1 -1 -1 
7 0	1 43	8 0 -1 -1 -1 -1 -1 -1 
8 0	2 44	8 1 -1 -1 -1 -1 -1 -1 
9 0	1 43	8 0 -1 -1 -1 -1 -1 -1 
0 1	2 45	0 0 -1 -1 -1 -1 -1 -1 
1 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 1	1 43	4 0 -1 -1 -1 -1 -1 -1 
5 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 1	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 1	1 43	8 2 -1 -1 -1 -1 -1 -1 
9 1	2 44	8 1 9 2 9 0 -1 -1 
0 2	1 44	0 1 -1 -1 -1 -1 -1 -1 
1 2	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 2	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 2	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 2	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 2	1 1	6 2 -1 -1 -1 -1 -1 -1 
6 2	1 0	-1 -1 -1 -1 -1 -1 -1 -1 
7 2	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 2	2 44	9 2 -1 -1 -1 -1 -1 -1 
9 2	1 43	9 3 -1 -1 -1 -1 -1 -1 
0 3	2 45	0 2 -1 -1 -1 -1 -1 -1 
1 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 3	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 3	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 3	1 1	6 2 -1 -1 -1 -1 -1 -1 
7 3	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 3	1 43	8 2 -1 -1 -1 -1 -1 -1 
9 3	2 44	8 3 -1 -1 -1 -1 -1 -1 
0 4	1 44	0 3 -1 -1 -1 -1 -1 -1 
1 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 4	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 4	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 4	1 2	6 3 -1 -1 -1 -1 -1 -1 
7 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 4	2 44	8 5 8 3 -1 -1 -1 -1 
9 4	1 43	8 4 -1 -1 -1 -1 -1 -1 
0 5	2 45	0 4 -1 -1 -1 -1 -1 -1 
1 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 5	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 5	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 5	1 3	6 4 -1 -1 -1 -1 -1 -1 
7 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 5	1 43	8 6 -1 -1 -1 -1 -1 -1 
9 5	2 44	8 5 -1 -1 -1 -1 -1 -1 
0 6	4 44	0 5 -1 -1 -1 -1 -1 -1 
1 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 6	1 4	6 5 -1 -1 -1 -1 -1 -1 
7 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 6	2 44	8 7 9 6 -1 -1 -1 -1 
9 6	1 43	9 7 -1 -1 -1 -1 -1 -1 
0 7	2 45	0 6 -1 -1 -1 -1 -1 -1 
1 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 7	1 6	6 7 -1 -1 -1 -1 -1 -1 
6 7	1 5	6 6 -1 -1 -1 -1 -1 -1 
7 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 7	1 43	9 7 -1 -1 -1 -1 -1 -1 
9 7	2 44	9 8 -1 -1 -1 -1 -1 -1 
0 8	2 44	0 7 -1 -1 -1 -1 -1 -1 
1 8	1 43	0 8 -1 -1 -1 -1 -1 -1 
2 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 8	2 44	4 9 -1 -1 -1 -1 -1 -1 
5 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 8	1 43	7 9 -1 -1 -1 -1 -1 -1 
8 8	2 44	9 8 8 7 7 8 -1 -1 
9 8	1 43	9 9 -1 -1 -1 -1 -1 -1 
0 9	1 43	0 8 -1 -1 -1 -1 -1 -1 
1 9	2 44	0 9 1 8 2 9 -1 -1 
2 9	1 43	3 9 -1 -1 -1 -1 -1 -1 
3 9	2 44	4 9 -1 -1 -1 -1 -1 -1 
4 9	1 43	5 9 -1 -1 -1 -1 -1 -1 
5 9	2 44	6 9 -1 -1 -1 -1 -1 -1 
6 9	1 43	7 9 -1 -1 -1 -1 -1 -1 
7 9	2 44	-1 -1 -1 -1 -1 -1 -1 -1 
8 9	1 43	8 8 -1 -1 -1 -1 -1 -1 
9 9	2 44	8 9 -1 -1 -1 -1 -1 -1 
